,acceleration_score,braking_score,turning_score,weaving_score,drifting_score,speeding_score,follow_score,road_type,class_normal,temp_F,humidity_pct,wind_speed_mph,wind_gust_mph,condition,day_night,speed_mph,class_normal_bool
8553,100.0,100.0,100.0,100.0,100.0,100.0,100.0,SECONDARY,NOT NORMAL,41,87,0,0,Fair,Day,41.71321982833823,1
8554,100.0,100.0,100.0,100.0,100.0,100.0,100.0,SECONDARY,NOT NORMAL,41,87,0,0,Fair,Day,44.26409952659913,1
8555,100.0,100.0,100.0,100.0,100.0,100.0,100.0,SECONDARY,NOT NORMAL,41,87,0,0,Fair,Day,44.29901674524532,1
8556,100.0,100.0,100.0,100.0,100.0,100.0,100.0,SECONDARY,NOT NORMAL,41,87,0,0,Fair,Day,42.04735529991685,1
8557,100.0,100.0,100.0,100.0,100.0,100.0,100.0,SECONDARY,NOT NORMAL,41,87,0,0,Fair,Day,43.08957339443533,1
8558,100.0,100.0,100.0,100.0,100.0,100.0,100.0,SECONDARY,NOT NORMAL,41,87,0,0,Fair,Day,43.70961783261888,1
8559,100.0,100.0,100.0,100.0,100.0,100.0,100.0,SECONDARY,NOT NORMAL,41,87,0,0,Fair,Day,42.78571065861608,1
8560,100.0,100.0,100.0,100.0,100.0,100.0,100.0,SECONDARY,NOT NORMAL,41,87,0,0,Fair,Day,44.79727694062741,1
8561,100.0,100.0,100.0,100.0,100.0,100.0,100.0,SECONDARY,NOT NORMAL,41,87,0,0,Fair,Day,43.89622661849822,1
8562,100.0,100.0,100.0,100.0,100.0,100.0,100.0,SECONDARY,NOT NORMAL,41,87,0,0,Fair,Day,41.30718972926404,1
8563,100.0,100.0,100.0,100.0,100.0,100.0,100.0,SECONDARY,NOT NORMAL,41,87,0,0,Fair,Day,43.732255036961185,1
8564,100.0,100.0,100.0,100.0,100.0,100.0,100.0,SECONDARY,NOT NORMAL,41,87,0,0,Fair,Day,43.44427140412312,1
8565,100.0,100.0,100.0,100.0,100.0,100.0,100.0,SECONDARY,NOT NORMAL,41,87,0,0,Fair,Day,43.9603068565071,1
8566,100.0,100.0,100.0,100.0,100.0,100.0,100.0,SECONDARY,NOT NORMAL,41,87,0,0,Fair,Day,44.14574560044312,1
8567,100.0,100.0,100.0,100.0,100.0,100.0,100.0,SECONDARY,NOT NORMAL,41,87,0,0,Fair,Day,44.68482038336326,1
8568,100.0,100.0,100.0,100.0,100.0,100.0,100.0,SECONDARY,NOT NORMAL,41,87,0,0,Fair,Day,45.65445997612663,1
8569,100.0,100.0,100.0,100.0,100.0,100.0,100.0,SECONDARY,NOT NORMAL,41,87,0,0,Fair,Day,44.43629189665317,1
8570,100.0,100.0,100.0,100.0,100.0,100.0,100.0,SECONDARY,NOT NORMAL,41,87,0,0,Fair,Day,45.39092581171783,1
8571,100.0,100.0,100.0,100.0,100.0,100.0,100.0,SECONDARY,NOT NORMAL,41,87,0,0,Fair,Day,42.877519732203154,1
8572,100.0,100.0,100.0,100.0,100.0,100.0,100.0,SECONDARY,NOT NORMAL,41,87,0,0,Fair,Day,44.353278018763575,1
8573,100.0,100.0,100.0,100.0,100.0,100.0,100.0,SECONDARY,NOT NORMAL,41,87,0,0,Fair,Day,44.93837956954158,1
8574,100.0,100.0,100.0,100.0,100.0,100.0,100.0,SECONDARY,NOT NORMAL,41,87,0,0,Fair,Day,43.91847645383834,1
8575,100.0,100.0,100.0,100.0,100.0,100.0,100.0,SECONDARY,NOT NORMAL,41,87,0,0,Fair,Day,45.61285720789338,1
8576,100.0,100.0,100.0,100.0,100.0,100.0,100.0,SECONDARY,NOT NORMAL,41,87,0,0,Fair,Day,46.54585941456381,1
8577,100.0,100.0,100.0,100.0,100.0,100.0,100.0,SECONDARY,NOT NORMAL,41,87,0,0,Fair,Day,45.201032414085056,1
8578,100.0,100.0,100.0,100.0,100.0,100.0,100.0,SECONDARY,NOT NORMAL,41,87,0,0,Fair,Day,44.21544169924773,1
8579,100.0,100.0,100.0,100.0,100.0,100.0,100.0,SECONDARY,NOT NORMAL,41,87,0,0,Fair,Day,46.13848448515607,1
8580,100.0,100.0,100.0,100.0,100.0,100.0,100.0,SECONDARY,NOT NORMAL,41,87,0,0,Fair,Day,45.15727375800268,1
8581,100.0,100.0,100.0,100.0,100.0,100.0,100.0,SECONDARY,NOT NORMAL,41,87,0,0,Fair,Day,43.96153168767421,1
8582,100.0,100.0,0.0,100.0,100.0,100.0,100.0,SECONDARY,NOT NORMAL,41,87,0,0,Fair,Day,45.20123979326222,1
8583,100.0,100.0,0.0,100.0,99.6,100.0,100.0,SECONDARY,NOT NORMAL,41,87,0,0,Fair,Day,43.667107286431495,1
8584,100.0,100.0,0.0,100.0,99.0,100.0,100.0,SECONDARY,NOT NORMAL,41,87,0,0,Fair,Day,44.937090595966716,1
8585,100.0,100.0,0.0,100.0,98.2,100.0,100.0,SECONDARY,NOT NORMAL,41,87,0,0,Fair,Day,43.40088524759338,1
8586,100.0,100.0,0.0,100.0,97.4,100.0,100.0,SECONDARY,NOT NORMAL,41,87,0,0,Fair,Day,43.68102414283952,1
8587,100.0,100.0,1.3,100.0,96.4,100.0,100.0,SECONDARY,NOT NORMAL,41,87,0,0,Fair,Day,43.68106592668309,1
8588,100.0,100.0,3.8,100.0,95.3,100.0,100.0,SECONDARY,NOT NORMAL,41,87,0,0,Fair,Day,43.84818132802075,1
8589,100.0,100.0,6.2,100.0,94.3,100.0,100.0,SECONDARY,NOT NORMAL,41,87,0,0,Fair,Day,44.21591229083705,1
8590,100.0,100.0,8.6,100.0,93.2,100.0,100.0,SECONDARY,NOT NORMAL,41,87,0,0,Fair,Day,44.673009693792714,1
8591,100.0,100.0,10.8,100.0,92.1,100.0,100.0,SECONDARY,NOT NORMAL,41,87,0,0,Fair,Day,44.38789795704237,1
8592,100.0,100.0,12.8,100.0,91.2,100.0,100.0,SECONDARY,NOT NORMAL,41,87,0,0,Fair,Day,44.41083900973075,1
8593,100.0,100.0,14.9,100.0,90.4,100.0,100.0,SECONDARY,NOT NORMAL,41,87,0,0,Fair,Day,45.681912457864755,1
8594,100.0,100.0,16.8,100.0,89.7,100.0,100.0,SECONDARY,NOT NORMAL,41,87,0,0,Fair,Day,45.050861532175055,1
8595,100.0,100.0,18.7,100.0,89.2,100.0,100.0,SECONDARY,NOT NORMAL,41,87,0,0,Fair,Day,44.768522119637126,1
8596,100.0,100.0,20.4,100.0,88.6,100.0,100.0,SECONDARY,NOT NORMAL,41,87,0,0,Fair,Day,43.542614872329665,1
8597,100.0,100.0,22.0,100.0,88.1,100.0,100.0,SECONDARY,NOT NORMAL,41,87,0,0,Fair,Day,43.82807232439687,1
8598,100.0,100.0,23.6,100.0,87.4,100.0,100.0,SECONDARY,NOT NORMAL,41,87,0,0,Fair,Day,42.47312179064145,1
8599,100.0,100.0,25.1,100.0,86.8,100.0,100.0,SECONDARY,NOT NORMAL,41,87,0,0,Fair,Day,43.08028936638945,1
8600,100.0,100.0,26.6,100.0,86.2,100.0,100.0,SECONDARY,NOT NORMAL,41,87,0,0,Fair,Day,47.15057574549225,1
8601,100.0,100.0,28.0,100.0,85.7,100.0,100.0,SECONDARY,NOT NORMAL,41,87,0,0,Fair,Day,43.845878157323405,1
8602,100.0,100.0,29.4,100.0,85.2,100.0,100.0,SECONDARY,NOT NORMAL,41,87,0,0,Fair,Day,42.697298952587055,1
8603,100.0,100.0,30.7,100.0,84.8,100.0,100.0,SECONDARY,NOT NORMAL,41,87,0,0,Fair,Day,44.43739023203415,1
8604,100.0,100.0,31.9,100.0,84.4,100.0,100.0,SECONDARY,NOT NORMAL,41,87,0,0,Fair,Day,43.915628151808775,1
8605,100.0,100.0,33.1,100.0,84.1,100.0,100.0,SECONDARY,NOT NORMAL,41,87,0,0,Fair,Day,43.585981583427426,1
8606,100.0,100.0,0.0,100.0,83.8,100.0,100.0,SECONDARY,NOT NORMAL,41,87,0,0,Fair,Day,41.04286203486942,1
8607,100.0,100.0,0.0,100.0,83.5,100.0,100.0,SECONDARY,NOT NORMAL,41,87,0,0,Fair,Day,44.92945551930071,1
8608,100.0,100.0,0.0,100.0,83.1,100.0,100.0,SECONDARY,NOT NORMAL,41,87,0,0,Fair,Day,43.98803320070854,1
8609,100.0,100.0,0.0,100.0,82.8,100.0,100.0,SECONDARY,NOT NORMAL,41,87,0,0,Fair,Day,42.91530197676179,1
8610,100.0,100.0,0.0,100.0,82.4,100.0,100.0,SECONDARY,NOT NORMAL,41,87,0,0,Fair,Day,44.11200100646443,1
8611,100.0,100.0,0.0,100.0,82.0,100.0,100.0,SECONDARY,NOT NORMAL,41,87,0,0,Fair,Day,43.40717497459176,1
8612,100.0,100.0,0.0,100.0,81.7,100.0,100.0,SECONDARY,NOT NORMAL,41,87,0,0,Fair,Day,43.17348382799595,1
8613,100.0,100.0,0.0,100.0,81.4,100.0,100.0,SECONDARY,NOT NORMAL,41,87,0,0,Fair,Day,44.72281845788788,1
8614,100.0,100.0,0.0,100.0,81.1,100.0,100.0,SECONDARY,NOT NORMAL,41,87,0,0,Fair,Day,44.46230534976536,1
8615,100.0,100.0,0.0,100.0,80.8,100.0,100.0,SECONDARY,NOT NORMAL,41,87,0,0,Fair,Day,44.888234642243,1
8616,100.0,100.0,0.0,100.0,80.5,100.0,100.0,SECONDARY,NOT NORMAL,41,87,0,0,Fair,Day,44.41289466730119,1
8617,100.0,100.0,0.0,100.0,80.2,100.0,100.0,SECONDARY,NOT NORMAL,41,87,0,0,Fair,Day,43.44881574732481,1
8618,100.0,100.0,0.0,100.0,80.0,100.0,100.0,SECONDARY,NOT NORMAL,41,87,0,0,Fair,Day,45.40086635015533,1
8619,100.0,100.0,0.0,100.0,79.7,100.0,100.0,SECONDARY,NOT NORMAL,41,87,0,0,Fair,Day,45.99372288318982,1
8620,100.0,100.0,0.0,100.0,79.5,100.0,100.0,SECONDARY,NOT NORMAL,41,87,0,0,Fair,Day,45.76111246978948,1
8621,100.0,100.0,0.0,100.0,79.2,100.0,100.0,SECONDARY,NOT NORMAL,41,87,0,0,Fair,Day,43.51485092934478,1
8622,100.0,100.0,0.0,100.0,79.0,100.0,100.0,SECONDARY,NOT NORMAL,41,87,0,0,Fair,Day,46.041961794268346,1
8623,100.0,100.0,0.0,100.0,78.6,100.0,100.0,SECONDARY,NOT NORMAL,41,87,0,0,Fair,Day,45.75630700739334,1
8624,100.0,100.0,0.3,100.0,78.2,100.0,100.0,SECONDARY,NOT NORMAL,41,87,0,0,Fair,Day,43.55257442824813,1
8625,100.0,100.0,1.6,100.0,77.9,100.0,100.0,SECONDARY,NOT NORMAL,41,87,0,0,Fair,Day,43.78364502022278,1
8626,100.0,100.0,2.9,100.0,77.5,100.0,100.0,SECONDARY,NOT NORMAL,41,87,0,0,Fair,Day,44.64976632109566,1
8627,100.0,100.0,4.1,100.0,77.2,100.0,100.0,SECONDARY,NOT NORMAL,41,87,0,0,Fair,Day,45.61728650748443,1
8628,100.0,100.0,5.4,100.0,76.9,100.0,100.0,SECONDARY,NOT NORMAL,41,87,0,0,Fair,Day,45.171057156814186,1
8629,100.0,100.0,6.5,100.0,76.6,100.0,100.0,SECONDARY,NOT NORMAL,41,87,0,0,Fair,Day,42.38648172752501,1
8630,100.0,100.0,7.7,100.0,76.2,100.0,100.0,SECONDARY,NOT NORMAL,41,87,0,0,Fair,Day,46.02140875451175,1
8631,100.0,100.0,8.9,100.0,75.8,100.0,100.0,SECONDARY,NOT NORMAL,41,87,0,0,Fair,Day,45.05716539699289,1
8632,100.0,100.0,10.0,100.0,75.3,100.0,100.0,SECONDARY,NOT NORMAL,41,87,0,0,Fair,Day,47.30417305237283,1
8633,100.0,100.0,11.2,100.0,74.9,100.0,100.0,SECONDARY,NOT NORMAL,41,87,0,0,Fair,Day,45.82355361098871,1
8634,100.0,100.0,12.3,100.0,74.4,100.0,100.0,SECONDARY,NOT NORMAL,41,87,0,0,Fair,Day,46.940591304273674,1
8635,100.0,100.0,13.3,100.0,74.0,100.0,100.0,SECONDARY,NOT NORMAL,41,87,0,0,Fair,Day,47.22270124191737,1
8636,100.0,100.0,0.0,100.0,73.5,100.0,100.0,SECONDARY,NOT NORMAL,41,87,0,0,Fair,Day,47.02725369877931,1
8637,100.0,100.0,0.0,100.0,73.1,100.0,100.0,SECONDARY,NOT NORMAL,41,87,0,0,Fair,Day,46.57501222522175,1
8638,100.0,100.0,0.0,100.0,72.7,100.0,100.0,SECONDARY,NOT NORMAL,41,87,0,0,Fair,Day,47.065826617595135,1
8639,100.0,100.0,0.0,100.0,72.2,100.0,100.0,SECONDARY,NOT NORMAL,41,87,0,0,Fair,Day,45.08329916090883,1
8640,100.0,100.0,0.0,100.0,71.7,100.0,100.0,SECONDARY,NOT NORMAL,41,87,0,0,Fair,Day,47.571879862288824,1
8641,100.0,100.0,0.0,100.0,71.2,100.0,100.0,SECONDARY,NOT NORMAL,41,87,0,0,Fair,Day,47.77275669202692,1
8642,100.0,100.0,0.0,100.0,70.7,100.0,100.0,SECONDARY,NOT NORMAL,41,87,0,0,Fair,Day,47.40994808401006,1
8643,100.0,100.0,0.0,100.0,70.1,100.0,100.0,SECONDARY,NOT NORMAL,41,87,0,0,Fair,Day,47.613012614534576,1
8644,100.0,100.0,0.0,100.0,69.7,100.0,100.0,SECONDARY,NOT NORMAL,41,87,0,0,Fair,Day,47.086591158941914,1
8645,100.0,100.0,0.0,100.0,69.3,100.0,100.0,SECONDARY,NOT NORMAL,41,87,0,0,Fair,Day,46.44223007909414,1
8646,100.0,100.0,0.0,100.0,68.9,100.0,100.0,SECONDARY,NOT NORMAL,41,87,0,0,Fair,Day,44.46501239881852,1
8647,100.0,100.0,0.0,100.0,68.5,100.0,100.0,SECONDARY,NOT NORMAL,41,87,0,0,Fair,Day,45.71266831075356,1
8648,100.0,100.0,0.0,100.0,68.2,100.0,100.0,SECONDARY,NOT NORMAL,41,87,0,0,Fair,Day,45.71271619279396,1
8649,100.0,100.0,0.0,100.0,67.9,100.0,100.0,SECONDARY,NOT NORMAL,41,87,0,0,Fair,Day,46.254439891981065,1
8650,100.0,100.0,0.0,100.0,67.7,100.0,100.0,SECONDARY,NOT NORMAL,41,87,0,0,Fair,Day,47.701590978772934,1
8651,100.0,100.0,0.0,100.0,67.5,100.0,100.0,SECONDARY,NOT NORMAL,41,87,0,0,Fair,Day,46.50069950240873,1
8652,100.0,100.0,0.0,100.0,67.2,100.0,100.0,SECONDARY,NOT NORMAL,41,87,0,0,Fair,Day,47.61347376216569,1
8653,100.0,100.0,0.0,100.0,67.0,100.0,100.0,SECONDARY,NOT NORMAL,41,87,0,0,Fair,Day,47.191651463214946,1
8654,100.0,100.0,0.0,100.0,66.7,100.0,100.0,SECONDARY,NOT NORMAL,41,87,0,0,Fair,Day,46.74212505306664,1
8655,100.0,100.0,0.0,100.0,66.5,100.0,100.0,SECONDARY,NOT NORMAL,41,87,0,0,Fair,Day,46.37696807686469,1
8656,100.0,100.0,0.0,100.0,66.2,100.0,100.0,SECONDARY,NOT NORMAL,41,87,0,0,Fair,Day,47.723815408439116,1
8657,100.0,100.0,0.0,100.0,66.0,100.0,100.0,SECONDARY,NOT NORMAL,41,87,0,0,Fair,Day,48.191480468481096,1
8658,100.0,100.0,0.0,100.0,65.9,100.0,100.0,SECONDARY,NOT NORMAL,41,87,0,0,Fair,Day,44.766335051002436,1
8659,100.0,100.0,0.0,100.0,65.8,100.0,100.0,SECONDARY,NOT NORMAL,41,87,0,0,Fair,Day,47.85839732125989,1
8660,100.0,100.0,0.5,100.0,65.6,100.0,100.0,SECONDARY,NOT NORMAL,41,87,0,0,Fair,Day,45.654391199538374,1
8661,100.0,100.0,1.4,100.0,65.5,100.0,100.0,SECONDARY,NOT NORMAL,41,87,0,0,Fair,Day,47.45173689608723,1
8662,100.0,100.0,0.0,100.0,65.4,100.0,100.0,SECONDARY,NOT NORMAL,41,87,0,0,Fair,Day,47.11184300558667,1
8663,100.0,100.0,0.0,100.0,65.3,100.0,100.0,SECONDARY,NOT NORMAL,41,87,0,0,Fair,Day,48.63076997184877,1
8664,100.0,100.0,0.0,100.0,65.2,100.0,100.0,SECONDARY,NOT NORMAL,41,87,0,0,Fair,Day,46.88625952782549,1
8665,100.0,100.0,0.0,100.0,65.0,100.0,100.0,SECONDARY,NOT NORMAL,41,87,0,0,Fair,Day,46.61227295328783,1
8666,100.0,100.0,0.0,100.0,64.9,100.0,100.0,SECONDARY,NOT NORMAL,41,87,0,0,Fair,Day,47.827615721230316,1
8667,100.0,100.0,0.0,100.0,64.7,100.0,100.0,SECONDARY,NOT NORMAL,41,87,0,0,Fair,Day,48.099990510213985,1
8668,100.0,100.0,0.0,100.0,64.5,100.0,100.0,SECONDARY,NOT NORMAL,41,87,0,0,Fair,Day,46.54876285769484,1
8669,100.0,100.0,0.0,100.0,64.3,100.0,100.0,SECONDARY,NOT NORMAL,41,87,0,0,Fair,Day,46.28740586545836,1
8670,100.0,100.0,0.0,100.0,64.1,100.0,100.0,SECONDARY,NOT NORMAL,41,87,0,0,Fair,Day,45.92879576697594,1
8671,100.0,100.0,0.0,100.0,63.9,100.0,100.0,SECONDARY,NOT NORMAL,41,87,0,0,Fair,Day,48.49895326441435,1
8672,100.0,100.0,0.0,100.0,63.7,100.0,100.0,SECONDARY,NOT NORMAL,41,87,0,0,Fair,Day,48.97062833209797,1
8673,100.0,100.0,0.0,100.0,63.5,100.0,100.0,SECONDARY,NOT NORMAL,41,87,0,0,Fair,Day,45.2319931824191,1
8674,100.0,100.0,0.0,100.0,63.3,100.0,100.0,SECONDARY,NOT NORMAL,41,87,0,0,Fair,Day,46.731682955177256,1
8675,100.0,100.0,0.0,100.0,63.1,100.0,100.0,SECONDARY,NOT NORMAL,41,87,0,0,Fair,Day,45.88610625184932,1
8676,100.0,100.0,0.0,100.0,62.9,100.0,100.0,SECONDARY,NOT NORMAL,41,87,0,0,Fair,Day,45.75175601848026,1
8677,100.0,100.0,0.0,100.0,62.7,100.0,100.0,SECONDARY,NOT NORMAL,41,87,0,0,Fair,Day,46.02006835804946,1
8678,100.0,100.0,0.0,100.0,62.5,100.0,100.0,SECONDARY,NOT NORMAL,41,87,0,0,Fair,Day,47.406207857329115,1
8679,100.0,100.0,0.0,100.0,62.3,100.0,100.0,SECONDARY,NOT NORMAL,41,87,0,0,Fair,Day,46.0201541574197,1
8680,100.0,100.0,0.0,100.0,62.1,100.0,100.0,SECONDARY,NOT NORMAL,41,87,0,0,Fair,Day,45.40374697671807,1
8681,100.0,100.0,0.0,100.0,61.9,100.0,100.0,SECONDARY,NOT NORMAL,41,87,0,0,Fair,Day,47.05995564715275,1
8682,100.0,100.0,0.0,100.0,61.7,100.0,100.0,SECONDARY,NOT NORMAL,41,87,0,0,Fair,Day,46.852557462452005,1
8683,100.0,100.0,0.0,100.0,61.6,100.0,100.0,SECONDARY,NOT NORMAL,41,87,0,0,Fair,Day,47.28260016958536,1
8684,100.0,100.0,0.0,100.0,61.4,100.0,100.0,SECONDARY,NOT NORMAL,41,87,0,0,Fair,Day,47.45269721521882,1
8685,100.0,100.0,0.0,100.0,61.3,100.0,100.0,SECONDARY,NOT NORMAL,41,87,0,0,Fair,Day,45.59059685666376,1
8686,100.0,100.0,0.0,100.0,61.2,100.0,100.0,SECONDARY,NOT NORMAL,41,87,0,0,Fair,Day,49.2051320752382,1
8687,100.0,100.0,0.0,100.0,61.1,100.0,100.0,SECONDARY,NOT NORMAL,41,87,0,0,Fair,Day,48.550402018646565,1
8688,100.0,100.0,0.0,100.0,61.0,100.0,100.0,SECONDARY,NOT NORMAL,41,87,0,0,Fair,Day,47.56060480744181,1
8689,100.0,100.0,0.0,100.0,60.8,100.0,100.0,SECONDARY,NOT NORMAL,41,87,0,0,Fair,Day,47.21872438568955,1
8690,100.0,100.0,0.0,100.0,60.7,100.0,100.0,SECONDARY,NOT NORMAL,41,87,0,0,Fair,Day,49.67333278290984,1
8691,100.0,100.0,0.0,100.0,60.7,100.0,100.0,SECONDARY,NOT NORMAL,41,87,0,0,Fair,Day,49.43543189791456,1
8692,100.0,100.0,0.0,100.0,60.6,100.0,100.0,SECONDARY,NOT NORMAL,41,87,0,0,Fair,Day,46.2913261293083,1
8693,100.0,100.0,0.0,100.0,60.6,100.0,100.0,SECONDARY,NOT NORMAL,41,87,0,0,Fair,Day,50.609847886778994,1
8694,100.0,100.0,0.0,100.0,60.6,100.0,100.0,SECONDARY,NOT NORMAL,41,87,0,0,Fair,Day,50.91584258288466,1
8695,100.0,100.0,0.0,100.0,60.6,100.0,100.0,SECONDARY,NOT NORMAL,41,87,0,0,Fair,Day,49.571308518143695,1
8696,100.0,100.0,0.0,100.0,60.6,100.0,100.0,SECONDARY,NOT NORMAL,41,87,0,0,Fair,Day,50.50413455865829,1
8697,100.0,100.0,0.0,100.0,60.5,100.0,100.0,SECONDARY,NOT NORMAL,41,87,0,0,Fair,Day,51.72282800084895,1
8698,100.0,100.0,0.0,100.0,60.5,100.0,100.0,SECONDARY,NOT NORMAL,41,87,0,0,Fair,Day,48.89964189122549,1
8699,100.0,100.0,0.0,100.0,60.5,100.0,100.0,SECONDARY,NOT NORMAL,41,87,0,0,Fair,Day,44.69783353767776,1
8700,100.0,100.0,0.0,100.0,60.5,100.0,100.0,SECONDARY,NOT NORMAL,41,87,0,0,Fair,Day,49.415511448361485,1
8701,100.0,100.0,0.0,100.0,60.5,100.0,100.0,SECONDARY,NOT NORMAL,41,87,0,0,Fair,Day,49.808009686012205,1
8702,100.0,100.0,0.0,100.0,60.5,100.0,100.0,SECONDARY,NOT NORMAL,41,87,0,0,Fair,Day,48.92713070523744,1
8703,100.0,100.0,0.0,100.0,60.5,100.0,100.0,SECONDARY,NOT NORMAL,41,87,0,0,Fair,Day,48.094447956716316,1
8704,100.0,100.0,0.0,100.0,60.6,100.0,100.0,SECONDARY,NOT NORMAL,41,87,0,0,Fair,Day,46.31735985522529,1
8705,100.0,100.0,0.0,100.0,60.6,100.0,100.0,SECONDARY,NOT NORMAL,41,87,0,0,Fair,Day,47.56462362944772,1
8706,100.0,100.0,0.0,100.0,60.6,100.0,100.0,SECONDARY,NOT NORMAL,41,87,0,0,Fair,Day,48.443432825169495,1
8707,100.0,100.0,0.0,100.0,60.6,100.0,100.0,SECONDARY,NOT NORMAL,41,87,0,0,Fair,Day,45.94764022697555,1
8708,100.0,100.0,0.0,100.0,60.6,100.0,100.0,SECONDARY,NOT NORMAL,41,87,0,0,Fair,Day,47.24353063691044,1
8709,100.0,100.0,0.0,100.0,60.6,100.0,100.0,SECONDARY,NOT NORMAL,41,87,0,0,Fair,Day,48.298464370625226,1
8710,100.0,100.0,0.0,100.0,60.6,100.0,100.0,SECONDARY,NOT NORMAL,41,87,0,0,Fair,Day,49.63950156922058,1
8711,100.0,100.0,0.0,100.0,60.6,100.0,100.0,SECONDARY,NOT NORMAL,41,87,0,0,Fair,Day,49.838650663949956,1
8712,100.0,100.0,0.0,100.0,60.6,100.0,100.0,SECONDARY,NOT NORMAL,41,87,0,0,Fair,Day,50.10566292729323,1
8713,100.0,100.0,0.0,100.0,60.6,100.0,100.0,SECONDARY,NOT NORMAL,41,87,0,0,Fair,Day,48.967137793353956,1
8714,100.0,100.0,0.0,100.0,60.6,100.0,100.0,SECONDARY,NOT NORMAL,41,87,0,0,Fair,Day,48.609564493244356,1
8715,100.0,100.0,0.0,100.0,60.6,100.0,100.0,SECONDARY,NOT NORMAL,41,87,0,0,Fair,Day,49.24311337710983,1
8716,100.0,100.0,0.0,100.0,60.6,100.0,100.0,SECONDARY,NOT NORMAL,41,87,0,0,Fair,Day,50.33881531358124,1
8717,100.0,100.0,0.0,100.0,60.6,100.0,100.0,SECONDARY,NOT NORMAL,41,87,0,0,Fair,Day,48.35971531544444,1
8718,100.0,100.0,0.0,100.0,60.5,100.0,100.0,SECONDARY,NOT NORMAL,41,87,0,0,Fair,Day,48.75641954922085,1
8719,100.0,100.0,0.0,100.0,60.5,100.0,100.0,SECONDARY,NOT NORMAL,41,87,0,0,Fair,Day,49.02429303805471,1
8720,100.0,100.0,0.0,100.0,60.5,100.0,100.0,SECONDARY,NOT NORMAL,41,87,0,0,Fair,Day,48.86595319051955,1
8721,100.0,100.0,0.0,100.0,60.4,100.0,100.0,SECONDARY,NOT NORMAL,41,87,0,0,Fair,Day,49.01582158310522,1
8722,100.0,100.0,0.0,100.0,60.4,100.0,100.0,SECONDARY,NOT NORMAL,41,87,0,0,Fair,Day,49.849246540635704,1
8723,100.0,100.0,0.0,100.0,60.3,100.0,100.0,SECONDARY,NOT NORMAL,41,87,0,0,Fair,Day,48.71008466715486,1
8724,100.0,100.0,0.0,100.0,60.2,100.0,100.0,SECONDARY,NOT NORMAL,41,87,0,0,Fair,Day,49.86427779782478,1
8725,100.0,100.0,0.0,100.0,60.1,100.0,100.0,SECONDARY,NOT NORMAL,41,87,0,0,Fair,Day,47.8575730252695,1
8726,100.0,100.0,0.0,100.0,60.1,100.0,100.0,SECONDARY,NOT NORMAL,41,87,0,0,Fair,Day,47.09919871315614,1
8727,100.0,100.0,0.0,100.0,60.1,100.0,100.0,SECONDARY,NOT NORMAL,41,87,0,0,Fair,Day,47.52332064608925,1
8728,100.0,100.0,0.0,100.0,60.1,100.0,100.0,SECONDARY,NOT NORMAL,41,87,0,0,Fair,Day,46.85477375201451,1
8729,100.0,100.0,0.0,100.0,60.1,100.0,100.0,SECONDARY,NOT NORMAL,41,87,0,0,Fair,Day,45.14646315732758,1
8730,100.0,100.0,0.0,100.0,60.1,100.0,100.0,SECONDARY,NOT NORMAL,41,87,0,0,Fair,Day,44.55527758154343,1
8731,100.0,100.0,0.0,100.0,60.1,100.0,100.0,SECONDARY,NOT NORMAL,41,87,0,0,Fair,Day,44.31006294005559,1
8732,100.0,100.0,0.0,100.0,60.1,100.0,100.0,SECONDARY,NOT NORMAL,41,87,0,0,Fair,Day,44.884169418498566,1
8733,100.0,100.0,0.0,100.0,60.1,100.0,100.0,SECONDARY,NOT NORMAL,41,87,0,0,Fair,Day,44.31007653380432,1
8734,100.0,100.0,0.0,100.0,60.1,100.0,100.0,SECONDARY,NOT NORMAL,41,87,0,0,Fair,Day,44.412014418292145,1
8735,100.0,100.0,0.0,100.0,60.1,100.0,100.0,SECONDARY,NOT NORMAL,41,87,0,0,Fair,Day,44.53099431261361,1
8736,100.0,100.0,0.0,100.0,60.0,100.0,100.0,SECONDARY,NOT NORMAL,41,87,0,0,Fair,Day,45.54204933902713,1
8737,100.0,100.0,0.0,100.0,60.0,100.0,100.0,SECONDARY,NOT NORMAL,41,87,0,0,Fair,Day,44.50621093256484,1
8738,100.0,100.0,0.0,100.0,60.0,100.0,100.0,SECONDARY,NOT NORMAL,41,87,0,0,Fair,Day,46.215405347520445,1
8739,100.0,100.0,0.0,100.0,59.9,100.0,100.0,SECONDARY,NOT NORMAL,41,87,0,0,Fair,Day,46.11629307225348,1
8740,100.0,100.0,0.0,100.0,59.9,100.0,100.0,SECONDARY,NOT NORMAL,41,87,0,0,Fair,Day,45.93852027987487,1
8741,100.0,100.0,0.0,100.0,59.8,100.0,100.0,SECONDARY,NOT NORMAL,41,87,0,0,Fair,Day,45.76593660420642,1
8742,100.0,100.0,0.0,100.0,59.7,100.0,100.0,SECONDARY,NOT NORMAL,41,87,0,0,Fair,Day,46.820874165815326,1
8743,100.0,100.0,0.0,100.0,59.6,100.0,100.0,SECONDARY,NOT NORMAL,41,87,0,0,Fair,Day,46.820874724560404,1
8744,100.0,100.0,0.0,100.0,59.5,100.0,100.0,SECONDARY,NOT NORMAL,41,87,0,0,Fair,Day,46.82087527619246,1
8745,100.0,100.0,0.0,66.6,59.4,100.0,100.0,SECONDARY,NOT NORMAL,41,87,0,0,Fair,Day,46.75298940663397,1
